,id,mark,name,price,params
21708,i4206285754,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2024",1169000,"1.6 MT (106 л.с.), седан, передний, бензин"
21709,i4008489301,ВАЗ (LADA),"ВАЗ (LADA) Niva Travel 1.7 MT, 2024",1269000,"1.7 MT (80 л.с.), внедорожник, полный, бензин"
21710,i4055368599,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 AMT, 2019, 79 929 км",650000,"79 929 км, 1.6 AMT (106 л.с.), седан, передний, бензин"
21711,i4123808188,ВАЗ (LADA),"ВАЗ (LADA) Kalina 1.6 MT, 2012, 199 900 км",240000,"199 900 км, 1.6 MT (98 л.с.), универсал, передний, бензин"
21712,i4040246982,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2017, 177 211 км",550000,"177 211 км, 1.6 MT (87 л.с.), седан, передний, бензин"
21713,i4497639282,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.8 AMT, 2019, 86 329 км",1310000,"86 329 км, 1.8 AMT (122 л.с.), универсал, передний, бензин"
21714,i4111745965,ВАЗ (LADA),"ВАЗ (LADA) 2131 (4x4) Urban 1.7 MT, 2018, 65 032 км",849000,"65 032 км, 1.7 MT (83 л.с.), внедорожник, полный, бензин"
21715,i4043296637,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2022, 32 500 км",922000,"32 500 км, 1.6 MT (90 л.с.), лифтбек, передний, бензин"
21716,i4497903066,ВАЗ (LADA),"ВАЗ (LADA) Niva Legend 1.7 MT, 2024",1143000,"1.7 MT (83 л.с.), внедорожник, полный, бензин"
21717,i4174094409,ВАЗ (LADA),"ВАЗ (LADA) Largus Cross 1.6 MT, 2021, 56 000 км",1663600,"56 000 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21718,i3947576549,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2017, 49 234 км",790000,"49 234 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21719,i4105254660,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 AMT, 2015, 90 645 км",579990,"90 645 км, 1.6 AMT (106 л.с.), седан, передний, бензин"
21720,i4314194764,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.8 MT, 2020, 108 000 км",1271000,"108 000 км, 1.8 MT (122 л.с.), универсал, передний, бензин"
21721,i4222201573,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2023, 1 300 км",987000,"1 300 км, 1.6 MT (90 л.с.), лифтбек, передний, бензин"
21722,i4228657838,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.6 MT, 2017, 42 000 км",1010000,"42 000 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21723,i4156233590,ВАЗ (LADA),"ВАЗ (LADA) Niva Travel 1.7 MT, 2024",1438000,"1.7 MT (80 л.с.), внедорожник, полный, бензин"
21724,i4160571457,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2014, 111 524 км",420000,"111 524 км, 1.6 MT (87 л.с.), седан, передний, бензин"
21725,i4040081397,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.6 MT, 2020, 95 000 км",1230000,"95 000 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21726,i4189641906,ВАЗ (LADA),"ВАЗ (LADA) Priora 1.6 MT, 2010, 192 000 км",289000,"192 000 км, 1.6 MT (98 л.с.), универсал, передний, бензин"
21727,i4259952335,ВАЗ (LADA),"ВАЗ (LADA) Niva Legend 1.7 MT, 2024",1066000,"1.7 MT (83 л.с.), внедорожник, полный, бензин"
21728,i4205557349,ВАЗ (LADA),"ВАЗ (LADA) Niva Legend 1.7 MT, 2024",1087000,"1.7 MT (83 л.с.), внедорожник, полный, бензин"
21729,i4269896515,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2023, 14 000 км",875000,"14 000 км, 1.6 MT (90 л.с.), седан, передний, бензин"
21730,i4008044857,ВАЗ (LADA),"ВАЗ (LADA) Granta Cross 1.6 MT, 2024",1150000,"1.6 MT (106 л.с.), универсал, передний, бензин"
21731,i4055116911,ВАЗ (LADA),"ВАЗ (LADA) Granta Cross 1.6 AMT, 2019, 77 000 км",800000,"77 000 км, 1.6 AMT (106 л.с.), универсал, передний, бензин"
21732,i4156138944,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.8 MT, 2019, 117 011 км",999000,"117 011 км, 1.8 MT (122 л.с.), седан, передний, бензин"
21733,i4497990804,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.6 MT, 2021, 112 179 км",1380000,"112 179 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21734,i4498384957,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2024",1113000,"1.6 MT (90 л.с.), лифтбек, передний, бензин"
21735,i4043020624,ВАЗ (LADA),"ВАЗ (LADA) Kalina 1.4 MT, 2012, 159 459 км",383000,"159 459 км, 1.4 MT (89 л.с.), универсал, передний, бензин"
21736,i3851298934,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2019, 67 903 км",735000,"67 903 км, 1.6 MT (87 л.с.), седан, передний, бензин"
21737,i4261282723,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2019, 31 000 км",784400,"31 000 км, 1.6 MT (87 л.с.), седан, передний, бензин"
21738,i4161338860,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.8 MT, 2019, 105 205 км",999000,"105 205 км, 1.8 MT (122 л.с.), седан, передний, бензин"
21739,i4188216219,ВАЗ (LADA),"ВАЗ (LADA) Largus 1.6 MT, 2024",1715000,"1.6 MT (90 л.с.), универсал, передний, бензин"
21740,i3976562397,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.6 MT, 2021, 56 000 км",1329000,"56 000 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21741,i4221897901,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.6 MT, 2023, 16 000 км",1428000,"16 000 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21742,i4323896935,ВАЗ (LADA),"ВАЗ (LADA) Largus 1.6 MT, 2024",1705000,"1.6 MT (90 л.с.), универсал, передний, бензин"
21743,i4270075838,ВАЗ (LADA),"ВАЗ (LADA) Granta Cross 1.6 AMT, 2019, 80 000 км",888000,"80 000 км, 1.6 AMT (106 л.с.), универсал, передний, бензин"
21744,i4206285754,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2024",1169000,"1.6 MT (106 л.с.), седан, передний, бензин"
21745,i4008489301,ВАЗ (LADA),"ВАЗ (LADA) Niva Travel 1.7 MT, 2024",1269000,"1.7 MT (80 л.с.), внедорожник, полный, бензин"
21746,i4055368599,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 AMT, 2019, 79 929 км",650000,"79 929 км, 1.6 AMT (106 л.с.), седан, передний, бензин"
21747,i4123808188,ВАЗ (LADA),"ВАЗ (LADA) Kalina 1.6 MT, 2012, 199 900 км",240000,"199 900 км, 1.6 MT (98 л.с.), универсал, передний, бензин"
21748,i4040246982,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2017, 177 211 км",550000,"177 211 км, 1.6 MT (87 л.с.), седан, передний, бензин"
21749,i4497639282,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.8 AMT, 2019, 86 329 км",1310000,"86 329 км, 1.8 AMT (122 л.с.), универсал, передний, бензин"
21750,i4111745965,ВАЗ (LADA),"ВАЗ (LADA) 2131 (4x4) Urban 1.7 MT, 2018, 65 032 км",849000,"65 032 км, 1.7 MT (83 л.с.), внедорожник, полный, бензин"
21751,i4043296637,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2022, 32 500 км",922000,"32 500 км, 1.6 MT (90 л.с.), лифтбек, передний, бензин"
21752,i4497903066,ВАЗ (LADA),"ВАЗ (LADA) Niva Legend 1.7 MT, 2024",1143000,"1.7 MT (83 л.с.), внедорожник, полный, бензин"
21753,i4174094409,ВАЗ (LADA),"ВАЗ (LADA) Largus Cross 1.6 MT, 2021, 56 000 км",1663600,"56 000 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21754,i3947576549,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2017, 49 234 км",790000,"49 234 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21755,i4105254660,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 AMT, 2015, 90 645 км",579990,"90 645 км, 1.6 AMT (106 л.с.), седан, передний, бензин"
21756,i4314194764,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.8 MT, 2020, 108 000 км",1271000,"108 000 км, 1.8 MT (122 л.с.), универсал, передний, бензин"
21757,i4222201573,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2023, 1 300 км",987000,"1 300 км, 1.6 MT (90 л.с.), лифтбек, передний, бензин"
21758,i4228657838,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.6 MT, 2017, 42 000 км",1010000,"42 000 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21759,i4156233590,ВАЗ (LADA),"ВАЗ (LADA) Niva Travel 1.7 MT, 2024",1438000,"1.7 MT (80 л.с.), внедорожник, полный, бензин"
21760,i4160571457,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2014, 111 524 км",420000,"111 524 км, 1.6 MT (87 л.с.), седан, передний, бензин"
21761,i4040081397,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.6 MT, 2020, 95 000 км",1230000,"95 000 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21762,i4189641906,ВАЗ (LADA),"ВАЗ (LADA) Priora 1.6 MT, 2010, 192 000 км",289000,"192 000 км, 1.6 MT (98 л.с.), универсал, передний, бензин"
21763,i4259952335,ВАЗ (LADA),"ВАЗ (LADA) Niva Legend 1.7 MT, 2024",1066000,"1.7 MT (83 л.с.), внедорожник, полный, бензин"
21764,i4205557349,ВАЗ (LADA),"ВАЗ (LADA) Niva Legend 1.7 MT, 2024",1087000,"1.7 MT (83 л.с.), внедорожник, полный, бензин"
21765,i4269896515,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2023, 14 000 км",875000,"14 000 км, 1.6 MT (90 л.с.), седан, передний, бензин"
21766,i4008044857,ВАЗ (LADA),"ВАЗ (LADA) Granta Cross 1.6 MT, 2024",1150000,"1.6 MT (106 л.с.), универсал, передний, бензин"
21767,i4055116911,ВАЗ (LADA),"ВАЗ (LADA) Granta Cross 1.6 AMT, 2019, 77 000 км",800000,"77 000 км, 1.6 AMT (106 л.с.), универсал, передний, бензин"
21768,i4156138944,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.8 MT, 2019, 117 011 км",999000,"117 011 км, 1.8 MT (122 л.с.), седан, передний, бензин"
21769,i4497990804,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.6 MT, 2021, 112 179 км",1380000,"112 179 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21770,i4498384957,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2024",1113000,"1.6 MT (90 л.с.), лифтбек, передний, бензин"
21771,i4043020624,ВАЗ (LADA),"ВАЗ (LADA) Kalina 1.4 MT, 2012, 159 459 км",383000,"159 459 км, 1.4 MT (89 л.с.), универсал, передний, бензин"
21772,i3851298934,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2019, 67 903 км",735000,"67 903 км, 1.6 MT (87 л.с.), седан, передний, бензин"
21773,i4270385880,ВАЗ (LADA),"ВАЗ (LADA) Granta Cross 1.6 MT, 2022, 20 000 км",1166000,"20 000 км, 1.6 MT (90 л.с.), универсал, передний, бензин"
21774,i4040981610,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2019, 167 675 км",579990,"167 675 км, 1.6 MT (87 л.с.), седан, передний, бензин"
21775,i3783824297,ВАЗ (LADA),"ВАЗ (LADA) 4x4 (Нива) 1.7 MT, 2014, 136 363 км",365000,"136 363 км, 1.7 MT (83 л.с.), внедорожник, полный, бензин"
21776,i4346028826,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.8 MT, 2018, 100 352 км",1115000,"100 352 км, 1.8 MT (122 л.с.), универсал, передний, бензин"
21777,i4221667528,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2021, 27 000 км",960000,"27 000 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21778,i3908884381,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2017, 111 336 км",525000,"111 336 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21779,i4187656416,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2024",1042000,"1.6 MT (90 л.с.), лифтбек, передний, бензин"
21780,i4001241968,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.8 CVT, 2024, 10 км",1745000,"10 км, 1.8 CVT (122 л.с.), седан, передний, бензин"
21781,i4039669855,ВАЗ (LADA),"ВАЗ (LADA) Largus 1.6 MT, 2021, 85 000 км",1340000,"85 000 км, 1.6 MT (90 л.с.), универсал, передний, бензин"
21782,i4221813585,ВАЗ (LADA),"ВАЗ (LADA) Priora 1.6 MT, 2011, 145 000 км",336000,"145 000 км, 1.6 MT (98 л.с.), седан, передний, бензин"
21783,i4259995487,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.8 CVT, 2024",2010900,"1.8 CVT (122 л.с.), универсал, передний, бензин"
21784,i4141614964,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.8 CVT, 2024",1992900,"1.8 CVT (122 л.с.), седан, передний, бензин"
21785,i4237623764,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2018, 55 000 км",777000,"55 000 км, 1.6 MT (106 л.с.), хетчбэк, передний, бензин"
21786,i4174094409,ВАЗ (LADA),"ВАЗ (LADA) Largus Cross 1.6 MT, 2021, 56 000 км",1663600,"56 000 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21787,i3947576549,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2017, 49 234 км",790000,"49 234 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21788,i4105254660,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 AMT, 2015, 90 645 км",579990,"90 645 км, 1.6 AMT (106 л.с.), седан, передний, бензин"
21789,i4314194764,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.8 MT, 2020, 108 000 км",1271000,"108 000 км, 1.8 MT (122 л.с.), универсал, передний, бензин"
21790,i4222201573,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2023, 1 300 км",987000,"1 300 км, 1.6 MT (90 л.с.), лифтбек, передний, бензин"
21791,i4228657838,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.6 MT, 2017, 42 000 км",1010000,"42 000 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21792,i4156233590,ВАЗ (LADA),"ВАЗ (LADA) Niva Travel 1.7 MT, 2024",1438000,"1.7 MT (80 л.с.), внедорожник, полный, бензин"
21793,i4160571457,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2014, 111 524 км",420000,"111 524 км, 1.6 MT (87 л.с.), седан, передний, бензин"
21794,i4040081397,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.6 MT, 2020, 95 000 км",1230000,"95 000 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21795,i4189641906,ВАЗ (LADA),"ВАЗ (LADA) Priora 1.6 MT, 2010, 192 000 км",289000,"192 000 км, 1.6 MT (98 л.с.), универсал, передний, бензин"
21796,i4259952335,ВАЗ (LADA),"ВАЗ (LADA) Niva Legend 1.7 MT, 2024",1066000,"1.7 MT (83 л.с.), внедорожник, полный, бензин"
21797,i4205557349,ВАЗ (LADA),"ВАЗ (LADA) Niva Legend 1.7 MT, 2024",1087000,"1.7 MT (83 л.с.), внедорожник, полный, бензин"
21798,i4269896515,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2023, 14 000 км",875000,"14 000 км, 1.6 MT (90 л.с.), седан, передний, бензин"
21799,i4008044857,ВАЗ (LADA),"ВАЗ (LADA) Granta Cross 1.6 MT, 2024",1150000,"1.6 MT (106 л.с.), универсал, передний, бензин"
21800,i4055116911,ВАЗ (LADA),"ВАЗ (LADA) Granta Cross 1.6 AMT, 2019, 77 000 км",800000,"77 000 км, 1.6 AMT (106 л.с.), универсал, передний, бензин"
21801,i4156138944,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.8 MT, 2019, 117 011 км",999000,"117 011 км, 1.8 MT (122 л.с.), седан, передний, бензин"
21802,i4497990804,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.6 MT, 2021, 112 179 км",1380000,"112 179 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21803,i4498384957,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2024",1113000,"1.6 MT (90 л.с.), лифтбек, передний, бензин"
21804,i4043020624,ВАЗ (LADA),"ВАЗ (LADA) Kalina 1.4 MT, 2012, 159 459 км",383000,"159 459 км, 1.4 MT (89 л.с.), универсал, передний, бензин"
21805,i3851298934,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2019, 67 903 км",735000,"67 903 км, 1.6 MT (87 л.с.), седан, передний, бензин"
21806,i4270385880,ВАЗ (LADA),"ВАЗ (LADA) Granta Cross 1.6 MT, 2022, 20 000 км",1166000,"20 000 км, 1.6 MT (90 л.с.), универсал, передний, бензин"
21807,i4040981610,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2019, 167 675 км",579990,"167 675 км, 1.6 MT (87 л.с.), седан, передний, бензин"
21808,i3783824297,ВАЗ (LADA),"ВАЗ (LADA) 4x4 (Нива) 1.7 MT, 2014, 136 363 км",365000,"136 363 км, 1.7 MT (83 л.с.), внедорожник, полный, бензин"
21809,i4346028826,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.8 MT, 2018, 100 352 км",1115000,"100 352 км, 1.8 MT (122 л.с.), универсал, передний, бензин"
21810,i4221667528,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2021, 27 000 км",960000,"27 000 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21811,i3908884381,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2017, 111 336 км",525000,"111 336 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21812,i4187656416,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2024",1042000,"1.6 MT (90 л.с.), лифтбек, передний, бензин"
21813,i4001241968,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.8 CVT, 2024, 10 км",1745000,"10 км, 1.8 CVT (122 л.с.), седан, передний, бензин"
21814,i4039669855,ВАЗ (LADA),"ВАЗ (LADA) Largus 1.6 MT, 2021, 85 000 км",1340000,"85 000 км, 1.6 MT (90 л.с.), универсал, передний, бензин"
21815,i4221813585,ВАЗ (LADA),"ВАЗ (LADA) Priora 1.6 MT, 2011, 145 000 км",336000,"145 000 км, 1.6 MT (98 л.с.), седан, передний, бензин"
21816,i4259995487,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.8 CVT, 2024",2010900,"1.8 CVT (122 л.с.), универсал, передний, бензин"
21817,i4141614964,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.8 CVT, 2024",1992900,"1.8 CVT (122 л.с.), седан, передний, бензин"
21818,i4237623764,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2018, 55 000 км",777000,"55 000 км, 1.6 MT (106 л.с.), хетчбэк, передний, бензин"
21819,i3912270281,ВАЗ (LADA),"ВАЗ (LADA) Niva Travel 1.7 MT, 2024",1269000,"1.7 MT (80 л.с.), внедорожник, полный, бензин"
21820,i4151453932,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2017, 113 500 км",682500,"113 500 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21821,i4530441268,ВАЗ (LADA),"ВАЗ (LADA) Kalina 1.6 MT, 2017, 42 818 км",790000,"42 818 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21822,i4155706864,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2019, 45 750 км",720000,"45 750 км, 1.6 MT (87 л.с.), хетчбэк, передний, бензин"
21823,i4530464488,ВАЗ (LADA),"ВАЗ (LADA) Niva Travel 1.7 MT, 2024",1438000,"1.7 MT (80 л.с.), внедорожник, полный, бензин"
21824,i3911746708,ВАЗ (LADA),"ВАЗ (LADA) Largus 1.6 MT, 2018, 143 800 км",840000,"143 800 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21825,i3368999632,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.6 MT, 2021, 30 468 км",1419990,"30 468 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21826,i4282349670,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2021, 72 800 км",748700,"72 800 км, 1.6 MT (87 л.с.), лифтбек, передний, бензин"
21827,i4237921861,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.6 MT, 2016, 100 000 км",964000,"100 000 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21828,i4043121790,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2023, 22 000 км",930000,"22 000 км, 1.6 MT (90 л.с.), седан, передний, бензин"
21829,i4189727588,ВАЗ (LADA),"ВАЗ (LADA) 1111 Ока 0.7 MT, 2006, 108 700 км",235000,"108 700 км, 0.7 MT (33 л.с.), хетчбэк, передний, бензин"
21830,i4043230959,ВАЗ (LADA),"ВАЗ (LADA) 4x4 (Нива) 1.7 MT, 2018, 90 000 км",731400,"90 000 км, 1.7 MT (83 л.с.), внедорожник, полный, бензин"
21831,i4260859678,ВАЗ (LADA),"ВАЗ (LADA) 2107 1.6 MT, 2011, 42 812 км",269900,"42 812 км, 1.6 MT (74 л.с.), седан, задний, бензин"
21832,i4156217167,ВАЗ (LADA),"ВАЗ (LADA) Niva Legend 1.7 MT, 2024",981000,"1.7 MT (83 л.с.), внедорожник, полный, бензин"
21833,i4007795761,ВАЗ (LADA),"ВАЗ (LADA) Granta Cross 1.6 MT, 2020, 35 000 км",980000,"35 000 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21834,i4160571457,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2014, 111 524 км",420000,"111 524 км, 1.6 MT (87 л.с.), седан, передний, бензин"
21835,i4040081397,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.6 MT, 2020, 95 000 км",1230000,"95 000 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21836,i4189641906,ВАЗ (LADA),"ВАЗ (LADA) Priora 1.6 MT, 2010, 192 000 км",289000,"192 000 км, 1.6 MT (98 л.с.), универсал, передний, бензин"
21837,i4259952335,ВАЗ (LADA),"ВАЗ (LADA) Niva Legend 1.7 MT, 2024",1066000,"1.7 MT (83 л.с.), внедорожник, полный, бензин"
21838,i4205557349,ВАЗ (LADA),"ВАЗ (LADA) Niva Legend 1.7 MT, 2024",1087000,"1.7 MT (83 л.с.), внедорожник, полный, бензин"
21839,i4269896515,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2023, 14 000 км",875000,"14 000 км, 1.6 MT (90 л.с.), седан, передний, бензин"
21840,i4008044857,ВАЗ (LADA),"ВАЗ (LADA) Granta Cross 1.6 MT, 2024",1150000,"1.6 MT (106 л.с.), универсал, передний, бензин"
21841,i4055116911,ВАЗ (LADA),"ВАЗ (LADA) Granta Cross 1.6 AMT, 2019, 77 000 км",800000,"77 000 км, 1.6 AMT (106 л.с.), универсал, передний, бензин"
21842,i4156138944,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.8 MT, 2019, 117 011 км",999000,"117 011 км, 1.8 MT (122 л.с.), седан, передний, бензин"
21843,i4497990804,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.6 MT, 2021, 112 179 км",1380000,"112 179 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
21844,i4498384957,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2024",1113000,"1.6 MT (90 л.с.), лифтбек, передний, бензин"
21845,i4043020624,ВАЗ (LADA),"ВАЗ (LADA) Kalina 1.4 MT, 2012, 159 459 км",383000,"159 459 км, 1.4 MT (89 л.с.), универсал, передний, бензин"
21846,i3851298934,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2019, 67 903 км",735000,"67 903 км, 1.6 MT (87 л.с.), седан, передний, бензин"
21847,i4270385880,ВАЗ (LADA),"ВАЗ (LADA) Granta Cross 1.6 MT, 2022, 20 000 км",1166000,"20 000 км, 1.6 MT (90 л.с.), универсал, передний, бензин"
21848,i4040981610,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2019, 167 675 км",579990,"167 675 км, 1.6 MT (87 л.с.), седан, передний, бензин"
21849,i3783824297,ВАЗ (LADA),"ВАЗ (LADA) 4x4 (Нива) 1.7 MT, 2014, 136 363 км",365000,"136 363 км, 1.7 MT (83 л.с.), внедорожник, полный, бензин"
21850,i4346028826,ВАЗ (LADA),"ВАЗ (LADA) Vesta 1.8 MT, 2018, 100 352 км",1115000,"100 352 км, 1.8 MT (122 л.с.), универсал, передний, бензин"
21851,i4221667528,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2021, 27 000 км",960000,"27 000 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21852,i3908884381,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2017, 111 336 км",525000,"111 336 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21853,i4187656416,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2024",1042000,"1.6 MT (90 л.с.), лифтбек, передний, бензин"
21854,i4001241968,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.8 CVT, 2024, 10 км",1745000,"10 км, 1.8 CVT (122 л.с.), седан, передний, бензин"
21855,i4039669855,ВАЗ (LADA),"ВАЗ (LADA) Largus 1.6 MT, 2021, 85 000 км",1340000,"85 000 км, 1.6 MT (90 л.с.), универсал, передний, бензин"
21856,i4221813585,ВАЗ (LADA),"ВАЗ (LADA) Priora 1.6 MT, 2011, 145 000 км",336000,"145 000 км, 1.6 MT (98 л.с.), седан, передний, бензин"
21857,i4259995487,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.8 CVT, 2024",2010900,"1.8 CVT (122 л.с.), универсал, передний, бензин"
21858,i4141614964,ВАЗ (LADA),"ВАЗ (LADA) Vesta Cross 1.8 CVT, 2024",1992900,"1.8 CVT (122 л.с.), седан, передний, бензин"
21859,i4237623764,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2018, 55 000 км",777000,"55 000 км, 1.6 MT (106 л.с.), хетчбэк, передний, бензин"
21860,i3912270281,ВАЗ (LADA),"ВАЗ (LADA) Niva Travel 1.7 MT, 2024",1269000,"1.7 MT (80 л.с.), внедорожник, полный, бензин"
21861,i4151453932,ВАЗ (LADA),"ВАЗ (LADA) Granta 1.6 MT, 2017, 113 500 км",682500,"113 500 км, 1.6 MT (106 л.с.), седан, передний, бензин"
21862,i4530441268,ВАЗ (LADA),"ВАЗ (LADA) Kalina 1.6 MT, 2017, 42 818 км",790000,"42 818 км, 1.6 MT (106 л.с.), универсал, передний, бензин"
